sadness
sadness
joy
joy
sadness
sadness
sadness
angery
joy
joy
sadness
joy
joy
joy
sadness
sadness
joy
joy
disgust
joy
sadness
disgust
disgust
disgust
disgust
sadness
disgust
angery
sadness
disgust
fear
sadness
disgust
disgust
sadness
disgust
joy
sadness
disgust
disgust
sadness
sadness
sadness
joy
sadness
angery
disgust
joy
angery
joy
joy
disgust
joy
joy
sadness
joy
sadness
disgust
sadness
joy
disgust
disgust
joy
sadness
disgust
joy
sadness
disgust
disgust
disgust
sadness
disgust
sadness
sadness
joy
sadness
sadness
disgust
joy
sadness
joy
joy
sadness
sadness
disgust
disgust
angery
disgust
joy
sadness
sadness
sadness
disgust
sadness
sadness
joy
sadness
joy
joy
disgust
joy
joy
joy
joy
joy
sadness
joy
disgust
joy
sadness
joy
joy
joy
sadness
sadness
disgust
sadness
joy
sadness
joy
joy
joy
sadness
sadness
sadness
sadness
joy
joy
disgust
joy
disgust
joy
joy
sadness
sadness
joy
sadness
sadness
fear
disgust
sadness
disgust
sadness
sadness
joy
sadness
angery
disgust
joy
joy
sadness
sadness
joy
sadness
sadness
joy
sadness
sadness
disgust
joy
sadness
joy
sadness
fear
sadness
joy
joy
sadness
sadness
joy
sadness
sadness
sadness
joy
joy
joy
sadness
joy
disgust
angery
fear
fear
disgust
disgust
joy
sadness
sadness
sadness
disgust
sadness
joy
sadness
joy
disgust
sadness
disgust
disgust
sadness
joy
disgust
sadness
sadness
sadness
joy
joy
disgust
joy
joy
joy
disgust
sadness
disgust
joy
joy
sadness
disgust
joy
joy
joy
sadness
disgust
disgust
joy
sadness
joy
sadness
sadness
sadness
joy
disgust
joy
disgust
joy
sadness
joy
joy
joy
angery
sadness
sadness
joy
joy
sadness
disgust
fear
angery
disgust
joy
joy
disgust
joy
joy
joy
sadness
sadness
disgust
fear
disgust
disgust
joy
joy
joy
sadness
sadness
sadness
joy
disgust
sadness
sadness
joy
joy
joy
fear
joy
fear
disgust
joy
sadness
joy
joy
joy
joy
fear
sadness
disgust
sadness
sadness
sadness
joy
sadness
sadness
sadness
disgust
joy
joy
disgust
disgust
fear
joy
disgust
sadness
joy
sadness
disgust
disgust
disgust
sadness
sadness
joy
joy
joy
joy
sadness
disgust
sadness
joy
sadness
sadness
disgust
joy
sadness
sadness
joy
disgust
disgust
joy
disgust
joy
angery
disgust
joy
fear
disgust
sadness
sadness
fear
joy
joy
joy
disgust
joy
fear
disgust
sadness
fear
joy
joy
joy
sadness
joy
sadness
joy
joy
joy
disgust
sadness
sadness
sadness
joy
joy
joy
disgust
joy
joy
sadness
sadness
joy
sadness
sadness
sadness
sadness
sadness
joy
joy
sadness
sadness
sadness
joy
disgust
joy
sadness
joy
disgust
joy
sadness
joy
sadness
sadness
sadness
sadness
sadness
joy
joy
sadness
disgust
sadness
disgust
sadness
disgust
joy
joy
joy
sadness
sadness
disgust
sadness
disgust
sadness
fear
joy
joy
sadness
joy
sadness
joy
joy
disgust
joy
disgust
joy
angery
sadness
angery
sadness
fear
sadness
joy
joy
disgust
joy
disgust
sadness
angery
sadness
joy
joy
joy
angery
disgust
angery
joy
joy
disgust
sadness
joy
sadness
disgust
angery
sadness
sadness
sadness
sadness
sadness
sadness
angery
disgust
joy
joy
joy
disgust
disgust
sadness
joy
joy
joy
sadness
sadness
sadness
sadness
sadness
joy
joy
joy
joy
sadness
sadness
joy
joy
sadness
disgust
joy
sadness
sadness
sadness
disgust
sadness
sadness
sadness
disgust
sadness
joy
disgust
fear
disgust
angery
joy
angery
disgust
joy
angery
sadness
joy
joy
joy
sadness
joy
disgust
disgust
disgust
angery
joy
joy
joy
joy
sadness
joy
joy
sadness
sadness
joy
sadness
joy
sadness
joy
sadness
fear
sadness
joy
sadness
sadness
disgust
sadness
angery
disgust
sadness
joy
sadness
disgust
sadness
disgust
joy
joy
disgust
sadness
joy
sadness
joy
joy
joy
joy
